id_venda,data,ano,mes,trimestre,dia_semana,categoria,produto,regiao,estado,cidade,vendedor,cliente,quantidade,preco_unitario,desconto_percentual,valor_total,forma_pagamento,custo_unitario,status,custo_total,lucro,margem_lucro
V202300099,2024-02-20,2024,2,1,TUESDAY,BELEZA,MAQUIAGEM,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,PAULO MARTINS,ROBERTO OLIVEIRA,3,82.77,0.0,248.31,BOLETO,41.47,CONCLUÍDA,124.41,123.9,49.9
V202000100,2020-03-11,2020,3,1,WEDNESDAY,CASA,MESA,NORTE,AM,CIDADE DESCONHECIDA,FERNANDO SOUZA,BEATRIZ ALVES,2,1285.52,0.0,2571.04,PIX,546.89,CONCLUÍDA,1093.78,1477.26,57.46
V202100101,2020-03-04,2020,3,1,WEDNESDAY,MODA,CAMISETA,NORTE,AC,CIDADE DESCONHECIDA,CARLOS SOUZA,CARLOS FERNANDES,5,176.89,0.0,884.45,DINHEIRO,76.93,CONCLUÍDA,384.65000000000003,499.8,56.51
V202200102,2022-10-17,2022,10,4,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,NORDESTE,MA,CIDADE DESCONHECIDA,PATRÍCIA SILVA,JOSÉ SANTOS,1,2840.52,0.0,2840.52,PIX,1478.21,CANCELADA,1478.21,1362.31,47.96
V202300103,2020-11-27,2020,11,4,FRIDAY,ESPORTES,RAQUETE,NORTE,RR,CIDADE DESCONHECIDA,JOSÉ COSTA,CARLOS SILVA,3,1909.15,28.13,4116.18,CARTAO CREDITO,1290.74,CONCLUÍDA,3872.2200000000003,243.96000000000004,5.93
V202000104,2021-10-01,2021,10,4,FRIDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,MA,CIDADE DESCONHECIDA,JULIANA FERNANDES,ROBERTO RODRIGUES,1,4434.86,0.0,4434.86,CARTAO CREDITO,1943.38,CONCLUÍDA,1943.38,2491.4799999999996,56.18
V202100105,2020-12-04,2020,12,4,FRIDAY,ELETRÔNICOS,NOTEBOOK,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,MARIA ALMEIDA,MARIA FERNANDES,4,1160.05,31.57,3175.28,CARTAO CREDITO,784.53,CONCLUÍDA,3138.12,37.16000000000031,1.17
V202200106,2024-04-27,2024,4,2,SATURDAY,CASA,SOFÁ,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,AMANDA MARTINS,PAULO RIBEIRO,4,598.34,0.0,2393.36,DINHEIRO,255.66,CONCLUÍDA,1022.64,1370.7200000000003,57.27
V202300107,2021-08-13,2021,8,3,FRIDAY,ESPORTES,ESTEIRA,SUDESTE,RJ,NITERÓI,GUSTAVO RIBEIRO,JULIANA MARTINS,2,1535.11,0.0,3070.22,PIX,769.24,CONCLUÍDA,1538.48,1531.7399999999998,49.89
V202000108,2021-03-03,2021,3,1,WEDNESDAY,ELETRÔNICOS,TABLET,SUDESTE,SP,SÃO PAULO,RICARDO LIMA,ROBERTO FERNANDES,1,3045.65,9.54,2755.19,DINHEIRO,1534.13,CONCLUÍDA,1534.13,1221.06,44.32
V202100109,2024-05-25,2024,5,2,SATURDAY,BELEZA,CREME,SUDESTE,ES,CIDADE DESCONHECIDA,CAMILA ALVES,LUCAS SANTOS,3,134.51,0.0,403.53,CARTAO CREDITO,86.59,CONCLUÍDA,259.77,143.76,35.63
V202200110,2021-01-20,2021,1,1,WEDNESDAY,BELEZA,CREME,SUDESTE,SP,SOROCABA,ANA SILVA,JOSÉ SILVA,3,109.21,9.38,296.9,CARTAO CREDITO,46.68,CONCLUÍDA,140.04,156.85999999999999,52.83
V202300111,2021-06-09,2021,6,2,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,MG,BELO HORIZONTE,JOSÉ ALVES,MARIA COSTA,1,1365.83,0.0,1365.83,BOLETO,641.19,CONCLUÍDA,641.19,724.6399999999999,53.05
V202000112,2020-06-11,2020,6,2,THURSDAY,MODA,CALÇA JEANS,NORDESTE,PE,CIDADE DESCONHECIDA,RICARDO OLIVEIRA,AMANDA FERNANDES,4,83.54,0.0,334.16,BOLETO,42.96,CONCLUÍDA,171.84,162.32000000000002,48.58
V202100113,2024-07-12,2024,7,3,FRIDAY,ELETRÔNICOS,SMART TV,SUDESTE,MG,BELO HORIZONTE,GUSTAVO SOUZA,PAULO OLIVEIRA,4,1707.96,18.68,5555.95,DINHEIRO,849.6,CONCLUÍDA,3398.4,2157.5499999999997,38.83
V202200114,2022-12-14,2022,12,4,WEDNESDAY,BELEZA,BATOM,NORTE,RO,CIDADE DESCONHECIDA,PATRÍCIA RIBEIRO,GUSTAVO FERNANDES,3,172.85,25.69,385.33,CARTAO DEBITO,90.43,CONCLUÍDA,271.29,114.03999999999996,29.6
V202300115,2022-02-27,2022,2,1,SUNDAY,ELETRÔNICOS,FONES DE OUVIDO,NORDESTE,CE,CIDADE DESCONHECIDA,LUCAS ALMEIDA,RICARDO SANTOS,2,3531.42,0.0,7062.84,CARTAO DEBITO,1764.43,CONCLUÍDA,3528.86,3533.98,50.04
V202000116,2022-08-06,2022,8,3,SATURDAY,BELEZA,PERFUME,SUL,RS,CANOAS,PATRÍCIA SOUZA,MARIA GOMES,4,125.49,0.0,501.96,PIX,82.34,CANCELADA,329.36,172.59999999999997,34.39
V202100117,2020-03-10,2020,3,1,TUESDAY,CASA,MESA,SUL,PR,CURITIBA,LUCAS GOMES,MARIA SILVA,2,1562.47,0.0,3124.94,PIX,1017.67,CONCLUÍDA,2035.34,1089.6000000000001,34.87
V202200118,2024-11-22,2024,11,4,FRIDAY,ELETRÔNICOS,FONES DE OUVIDO,NORTE,RR,CIDADE DESCONHECIDA,ANA COSTA,LUCAS PEREIRA,1,4765.13,24.14,3614.95,BOLETO,3186.18,CANCELADA,3186.18,428.77,11.86
V202300119,2023-10-10,2023,10,4,TUESDAY,CASA,CADEIRA,NORTE,RO,CIDADE DESCONHECIDA,FERNANDO LIMA,JULIANA LIMA,4,1437.31,0.0,5749.24,PIX,892.13,CONCLUÍDA,3568.52,2180.72,37.93
V202000120,2021-04-20,2021,4,2,TUESDAY,ESPORTES,RAQUETE,NORTE,AP,CIDADE DESCONHECIDA,ROBERTO LIMA,MARIA LIMA,3,473.68,0.0,1421.04,PIX,237.88,CONCLUÍDA,713.64,707.4,49.78
V202100121,2023-05-07,2023,5,2,SUNDAY,CASA,GELADEIRA,NORTE,AP,CIDADE DESCONHECIDA,ANA ALVES,RICARDO MARTINS,2,1121.37,0.0,2242.74,DINHEIRO,761.31,CONCLUÍDA,1522.62,720.1199999999999,32.11
V202200122,2025-07-16,2025,7,3,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,MG,UBERLÂNDIA,MARIA MARTINS,CARLOS RIBEIRO,3,4436.75,8.32,12203.24,DINHEIRO,2156.6,CONCLUÍDA,6469.799999999999,5733.4400000000005,46.98
V202300123,2025-05-14,2025,5,2,WEDNESDAY,CASA,SOFÁ,SUDESTE,ES,CIDADE DESCONHECIDA,AMANDA SOUZA,PATRÍCIA COSTA,1,261.71,0.0,261.71,PIX,141.17,CANCELADA,141.17,120.53999999999999,46.06
V202000124,2024-12-29,2024,12,4,SUNDAY,ESPORTES,RAQUETE,SUDESTE,SP,SANTOS,FERNANDO ALMEIDA,CAMILA SILVA,4,1489.71,27.09,4344.63,CARTAO DEBITO,756.83,CONCLUÍDA,3027.32,1317.31,30.32
V202100125,2023-12-03,2023,12,4,SUNDAY,BELEZA,BATOM,NORTE,RO,CIDADE DESCONHECIDA,BEATRIZ COSTA,FERNANDO OLIVEIRA,2,123.18,18.82,199.99,PIX,77.26,CONCLUÍDA,154.52,45.47,22.74
V202200126,2021-02-20,2021,2,1,SATURDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,BA,CIDADE DESCONHECIDA,MARIA ALMEIDA,CARLOS OLIVEIRA,4,4169.28,0.0,16677.12,DINHEIRO,2317.9,CONCLUÍDA,9271.6,7405.519999999999,44.41
V202300127,2025-02-02,2025,2,1,SUNDAY,ESPORTES,BICICLETA,SUL,PR,CURITIBA,LUCAS PEREIRA,FERNANDO FERNANDES,1,1353.49,0.0,1353.49,CARTAO CREDITO,607.67,CONCLUÍDA,607.67,745.82,55.1
V202000128,2025-04-02,2025,4,2,WEDNESDAY,BELEZA,PERFUME,SUDESTE,ES,CIDADE DESCONHECIDA,FERNANDO MARTINS,LUCAS SILVA,5,42.51,0.0,212.55,PIX,25.01,CONCLUÍDA,125.05000000000001,87.5,41.17
V202100129,2025-06-05,2025,6,2,THURSDAY,MODA,CALÇA JEANS,NORTE,PA,CIDADE DESCONHECIDA,BEATRIZ RIBEIRO,ANA RODRIGUES,3,170.54,0.0,511.62,DINHEIRO,94.59,CONCLUÍDA,283.77,227.85000000000002,44.54
V202200130,2020-02-20,2020,2,1,THURSDAY,CASA,CADEIRA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JULIANA ALMEIDA,JULIANA MARTINS,2,2506.55,7.08,4658.05,DINHEIRO,1492.39,CONCLUÍDA,2984.78,1673.27,35.92
V202300131,2022-10-04,2022,10,4,TUESDAY,BELEZA,PERFUME,NORTE,AC,CIDADE DESCONHECIDA,PATRÍCIA PEREIRA,PATRÍCIA COSTA,5,106.17,8.32,486.7,PIX,50.19,CONCLUÍDA,250.95,235.75,48.44
V202000132,2024-07-29,2024,7,3,MONDAY,BELEZA,CREME,NORTE,RR,CIDADE DESCONHECIDA,JOSÉ PEREIRA,RICARDO RIBEIRO,5,98.92,19.14,399.94,CARTAO CREDITO,61.75,CONCLUÍDA,308.75,91.19,22.8
V202100133,2021-09-27,2021,9,3,MONDAY,CASA,SOFÁ,SUDESTE,SP,CAMPINAS,ANA FERNANDES,RICARDO ALVES,2,2609.1,0.0,5218.2,CARTAO CREDITO,1459.06,CONCLUÍDA,2918.12,2300.08,44.08
V202200134,2021-06-02,2021,6,2,WEDNESDAY,ESPORTES,HALTERES,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,ANA OLIVEIRA,AMANDA COSTA,1,1601.33,0.0,1601.33,PIX,992.61,CONCLUÍDA,992.61,608.7199999999999,38.01
V202300135,2023-12-13,2023,12,4,WEDNESDAY,BELEZA,CREME,NORDESTE,AL,CIDADE DESCONHECIDA,ANA ALVES,CARLOS GOMES,2,134.14,32.42,181.32,CARTAO DEBITO,73.77,CONCLUÍDA,147.54,33.78,18.63
V202000136,2022-10-23,2022,10,4,SUNDAY,ELETRÔNICOS,FONES DE OUVIDO,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,ANA PEREIRA,CARLOS OLIVEIRA,4,951.28,0.0,3805.12,PIX,497.01,CONCLUÍDA,1988.04,1817.08,47.75
V202100137,2024-02-02,2024,2,1,FRIDAY,ELETRÔNICOS,SMARTPHONE,NORTE,RR,CIDADE DESCONHECIDA,CAMILA MARTINS,GUSTAVO SANTOS,5,3164.42,0.0,15822.1,PIX,1705.42,CONCLUÍDA,8527.1,7295.0,46.11
V202200138,2024-03-22,2024,3,1,FRIDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,CE,CIDADE DESCONHECIDA,ANA RIBEIRO,RICARDO SANTOS,3,3047.24,0.0,9141.72,BOLETO,1536.18,CONCLUÍDA,4608.54,4533.179999999999,49.59
V202300139,2024-06-26,2024,6,2,WEDNESDAY,BELEZA,CREME,SUL,PR,LONDRINA,JULIANA COSTA,BEATRIZ SOUZA,5,105.18,0.0,525.9,CARTAO CREDITO,44.2,CONCLUÍDA,221.0,304.9,57.98
V202000140,2020-05-25,2020,5,2,MONDAY,ELETRÔNICOS,TABLET,NORDESTE,MA,CIDADE DESCONHECIDA,LUCAS COSTA,PATRÍCIA SILVA,2,1066.3,0.0,2132.6,CARTAO CREDITO,744.81,CONCLUÍDA,1489.62,642.98,30.15
V202100141,2024-09-14,2024,9,3,SATURDAY,ELETRÔNICOS,TABLET,SUDESTE,RJ,RIO DE JANEIRO,JOSÉ ALVES,FERNANDO SILVA,1,2544.06,0.0,2544.06,PIX,1755.55,CANCELADA,1755.55,788.51,30.99
V202200142,2021-10-19,2021,10,4,TUESDAY,BELEZA,BATOM,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,AMANDA PEREIRA,MARIA SOUZA,1,176.13,0.0,176.13,BOLETO,78.96,CANCELADA,78.96,97.17,55.17
V202300143,2024-07-19,2024,7,3,FRIDAY,MODA,BOLSA,NORTE,TO,CIDADE DESCONHECIDA,PATRÍCIA SILVA,FERNANDO OLIVEIRA,2,160.95,16.88,267.58,CARTAO DEBITO,86.68,CONCLUÍDA,173.36,94.21999999999997,35.21
V202000144,2025-10-26,2025,10,4,SUNDAY,MODA,VESTIDO,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,ANA ALVES,FERNANDO SOUZA,2,287.06,0.0,574.12,PIX,189.38,CONCLUÍDA,378.76,195.36,34.03
V202100145,2024-10-20,2024,10,4,SUNDAY,MODA,VESTIDO,NORDESTE,MA,CIDADE DESCONHECIDA,PATRÍCIA GOMES,JULIANA RIBEIRO,3,297.86,0.0,893.58,DINHEIRO,166.1,CONCLUÍDA,498.29999999999995,395.2800000000001,44.24
V202200146,2021-06-13,2021,6,2,SUNDAY,CASA,MESA,NORTE,AC,CIDADE DESCONHECIDA,PAULO MARTINS,ROBERTO MARTINS,4,1172.82,0.0,4691.28,CARTAO CREDITO,750.0,CONCLUÍDA,3000.0,1691.2799999999997,36.05
V202300147,2025-09-09,2025,9,3,TUESDAY,ELETRÔNICOS,SMART TV,SUL,SC,BLUMENAU,BEATRIZ GOMES,AMANDA OLIVEIRA,2,3024.06,0.0,6048.12,BOLETO,1702.69,CANCELADA,3405.38,2642.74,43.7
V202000148,2022-04-24,2022,4,2,SUNDAY,CASA,CAMA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,AMANDA SILVA,PAULO SANTOS,2,442.3,5.22,838.41,DINHEIRO,284.93,CONCLUÍDA,569.86,268.54999999999995,32.03
V202100149,2022-04-14,2022,4,2,THURSDAY,BELEZA,PERFUME,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,ANA PEREIRA,CAMILA LIMA,2,125.8,0.0,251.6,DINHEIRO,83.15,CONCLUÍDA,166.3,85.29999999999998,33.9
V202200150,2025-06-25,2025,6,2,WEDNESDAY,BELEZA,PERFUME,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,AMANDA RIBEIRO,PATRÍCIA RIBEIRO,2,185.87,0.0,371.74,CARTAO DEBITO,109.63,CONCLUÍDA,219.26,152.48000000000002,41.02
V202300151,2025-08-05,2025,8,3,TUESDAY,ELETRÔNICOS,FONES DE OUVIDO,SUL,RS,CACHOEIRINHA,JULIANA RODRIGUES,JULIANA RODRIGUES,4,1800.15,0.0,7200.6,PIX,1246.8,CONCLUÍDA,4987.2,2213.4000000000005,30.74
V202000152,2025-05-13,2025,5,2,TUESDAY,ESPORTES,BOLA,SUDESTE,RJ,PETRÓPOLIS,ANA RIBEIRO,ANA RODRIGUES,5,931.43,0.0,4657.15,DINHEIRO,542.78,CONCLUÍDA,2713.8999999999996,1943.25,41.73
V202100153,2024-01-26,2024,1,1,FRIDAY,ESPORTES,ESTEIRA,SUDESTE,SP,SOROCABA,JOSÉ RODRIGUES,MARIA SOUZA,1,1069.79,7.62,988.28,CARTAO DEBITO,713.42,CONCLUÍDA,713.42,274.86,27.81
V202200154,2020-08-26,2020,8,3,WEDNESDAY,MODA,CALÇA JEANS,SUDESTE,MG,BELO HORIZONTE,CARLOS LIMA,FERNANDO SANTOS,3,158.4,0.0,475.2,BOLETO,70.1,CONCLUÍDA,210.29999999999998,264.9,55.74
V202300155,2024-05-25,2024,5,2,SATURDAY,CASA,SOFÁ,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JOSÉ GOMES,FERNANDO GOMES,3,2222.86,0.0,6668.58,PIX,1447.54,CANCELADA,4342.62,2325.96,34.88
V202000156,2023-09-19,2023,9,3,TUESDAY,BELEZA,BATOM,SUL,PR,MARINGÁ,BEATRIZ SILVA,JULIANA LIMA,5,195.91,0.0,979.55,PIX,80.29,CONCLUÍDA,401.45000000000005,578.0999999999999,59.02
V202100157,2025-08-04,2025,8,3,MONDAY,ESPORTES,ESTEIRA,NORDESTE,AL,CIDADE DESCONHECIDA,FERNANDO FERNANDES,LUCAS OLIVEIRA,2,1608.15,0.0,3216.3,DINHEIRO,1032.58,CONCLUÍDA,2065.16,1151.1400000000003,35.79
V202200158,2023-06-22,2023,6,2,THURSDAY,BELEZA,PERFUME,NORTE,AC,CIDADE DESCONHECIDA,MARIA RODRIGUES,BEATRIZ PEREIRA,5,173.65,0.0,868.25,BOLETO,96.09,CONCLUÍDA,480.45000000000005,387.79999999999995,44.66
V202300159,2025-02-28,2025,2,1,FRIDAY,BELEZA,PERFUME,NORDESTE,PE,CIDADE DESCONHECIDA,RICARDO RIBEIRO,FERNANDO RIBEIRO,1,197.78,0.0,197.78,PIX,129.4,CONCLUÍDA,129.4,68.38,34.57
V202000160,2025-08-07,2025,8,3,THURSDAY,BELEZA,PERFUME,NORTE,PA,CIDADE DESCONHECIDA,JOSÉ MARTINS,CAMILA COSTA,2,183.97,0.0,367.94,PIX,88.49,CONCLUÍDA,176.98,190.96,51.9
V202100161,2023-05-30,2023,5,2,TUESDAY,ESPORTES,HALTERES,NORTE,AC,CIDADE DESCONHECIDA,AMANDA PEREIRA,FERNANDO SILVA,3,1858.34,0.0,5575.02,CARTAO CREDITO,813.97,CONCLUÍDA,2441.91,3133.1100000000006,56.2
V202200162,2022-11-21,2022,11,4,MONDAY,ESPORTES,HALTERES,SUL,PR,LONDRINA,AMANDA ALVES,CARLOS SILVA,4,1146.85,26.88,3354.16,PIX,508.05,CONCLUÍDA,2032.2,1321.9599999999998,39.41
V202300163,2022-11-28,2022,11,4,MONDAY,MODA,TÊNIS,SUL,RS,PORTO ALEGRE,RICARDO LIMA,ANA SILVA,1,166.29,25.03,124.67,BOLETO,73.46,CONCLUÍDA,73.46,51.21000000000001,41.08
V202000164,2025-08-26,2025,8,3,TUESDAY,CASA,MESA,NORDESTE,PE,CIDADE DESCONHECIDA,PATRÍCIA SANTOS,JULIANA SILVA,4,403.24,0.0,1612.96,PIX,229.7,CONCLUÍDA,918.8,694.1600000000001,43.04
V202100165,2025-07-26,2025,7,3,SATURDAY,ESPORTES,RAQUETE,SUDESTE,MG,CONTAGEM,JOSÉ ALVES,BEATRIZ MARTINS,5,649.01,19.3,2618.69,BOLETO,295.9,CONCLUÍDA,1479.5,1139.19,43.5
V202200166,2021-05-02,2021,5,2,SUNDAY,ELETRÔNICOS,SMART TV,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,GUSTAVO SOUZA,CARLOS MARTINS,3,1505.01,0.0,4515.03,CARTAO DEBITO,634.62,CONCLUÍDA,1903.8600000000001,2611.1699999999996,57.83
V202300167,2022-04-12,2022,4,2,TUESDAY,CASA,CAMA,NORDESTE,AL,CIDADE DESCONHECIDA,JULIANA GOMES,LUCAS MARTINS,5,753.52,0.0,3767.6,BOLETO,516.44,CONCLUÍDA,2582.2000000000003,1185.3999999999996,31.46
V202000168,2023-01-16,2023,1,1,MONDAY,CASA,MESA,NORTE,RR,CIDADE DESCONHECIDA,JULIANA SOUZA,RICARDO SILVA,1,1793.19,5.67,1691.53,BOLETO,1225.55,CONCLUÍDA,1225.55,465.98,27.55
V202100169,2023-07-14,2023,7,3,FRIDAY,ELETRÔNICOS,SMARTPHONE,NORTE,AC,CIDADE DESCONHECIDA,MARIA GOMES,ANA LIMA,3,4904.84,6.17,13806.8,DINHEIRO,2273.71,CONCLUÍDA,6821.13,6985.669999999999,50.6
V202200170,2023-09-29,2023,9,3,FRIDAY,CASA,MESA,SUDESTE,SP,SANTOS,LUCAS SOUZA,ROBERTO COSTA,2,1056.71,0.0,2113.42,CARTAO DEBITO,434.01,CONCLUÍDA,868.02,1245.4,58.93
V202300171,2021-03-28,2021,3,1,SUNDAY,BELEZA,SHAMPOO,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JOSÉ SOUZA,GUSTAVO GOMES,4,168.48,5.94,633.92,DINHEIRO,69.52,CONCLUÍDA,278.08,355.84,56.13
V202000172,2020-02-19,2020,2,1,WEDNESDAY,MODA,CAMISETA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,CARLOS SILVA,CAMILA ALVES,4,125.36,0.0,501.44,DINHEIRO,58.81,CONCLUÍDA,235.24,266.2,53.09
V202100173,2023-08-07,2023,8,3,MONDAY,MODA,BOLSA,SUDESTE,SP,SANTOS,CAMILA SOUZA,JOSÉ PEREIRA,1,173.97,0.0,173.97,PIX,83.49,CONCLUÍDA,83.49,90.48,52.01
V202200174,2023-05-22,2023,5,2,MONDAY,BELEZA,MAQUIAGEM,NORTE,AP,CIDADE DESCONHECIDA,CARLOS SOUZA,ANA SILVA,4,98.8,0.0,395.2,CARTAO CREDITO,66.03,CONCLUÍDA,264.12,131.07999999999998,33.17
V202300175,2024-12-25,2024,12,4,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,RJ,NITERÓI,AMANDA COSTA,MARIA GOMES,2,4845.15,16.63,8079.15,CARTAO DEBITO,3044.03,CONCLUÍDA,6088.06,1991.0899999999992,24.64
V202000176,2022-02-18,2022,2,1,FRIDAY,ESPORTES,BOLA,NORTE,PA,CIDADE DESCONHECIDA,PAULO ALMEIDA,AMANDA ALMEIDA,4,1734.25,0.0,6937.0,CARTAO CREDITO,906.7,CONCLUÍDA,3626.8,3310.2,47.72
V202100177,2024-10-30,2024,10,4,WEDNESDAY,CASA,SOFÁ,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,AMANDA PEREIRA,JOSÉ SANTOS,3,1929.56,0.0,5788.68,BOLETO,879.4,CONCLUÍDA,2638.2,3150.4800000000005,54.42
V202200178,2022-12-24,2022,12,4,SATURDAY,ESPORTES,BOLA,SUDESTE,MG,UBERLÂNDIA,MARIA SOUZA,AMANDA PEREIRA,2,871.96,31.47,1195.12,PIX,486.74,CONCLUÍDA,973.48,221.63999999999987,18.55
V202300179,2025-02-22,2025,2,1,SATURDAY,BELEZA,BATOM,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,LUCAS ALVES,ROBERTO ALMEIDA,2,110.25,0.0,220.5,PIX,69.26,CONCLUÍDA,138.52,81.97999999999999,37.18
V202000180,2020-03-11,2020,3,1,WEDNESDAY,BELEZA,PERFUME,NORTE,TO,CIDADE DESCONHECIDA,GUSTAVO FERNANDES,ANA ALMEIDA,2,116.73,0.0,233.46,CARTAO CREDITO,47.23,CONCLUÍDA,94.46,139.0,59.54
V202100181,2023-05-15,2023,5,2,MONDAY,MODA,TÊNIS,SUL,RS,PORTO ALEGRE,GUSTAVO FERNANDES,RICARDO ALVES,2,99.4,0.0,198.8,CARTAO CREDITO,62.51,CONCLUÍDA,125.02,73.78000000000002,37.11
V202200182,2022-10-20,2022,10,4,THURSDAY,ESPORTES,BOLA,SUL,PR,CURITIBA,PATRÍCIA RIBEIRO,MARIA SOUZA,5,1576.3,0.0,7881.5,PIX,945.45,CONCLUÍDA,4727.25,3154.25,40.02
V202300183,2020-01-16,2020,1,1,THURSDAY,BELEZA,MAQUIAGEM,SUL,PR,LONDRINA,BEATRIZ SILVA,PAULO MARTINS,4,173.94,9.11,632.38,CARTAO CREDITO,83.75,CONCLUÍDA,335.0,297.38,47.03
V202000184,2022-09-10,2022,9,3,SATURDAY,ESPORTES,RAQUETE,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,PAULO SANTOS,CAMILA PEREIRA,2,1844.55,0.0,3689.1,PIX,1239.36,CONCLUÍDA,2478.72,1210.38,32.81
V202100185,2023-04-03,2023,4,2,MONDAY,ELETRÔNICOS,SMART TV,NORDESTE,AL,CIDADE DESCONHECIDA,ROBERTO RODRIGUES,AMANDA GOMES,4,959.04,0.0,3836.16,DINHEIRO,459.09,CONCLUÍDA,1836.36,1999.8,52.13
V202200186,2021-12-09,2021,12,4,THURSDAY,BELEZA,CREME,SUDESTE,MG,UBERLÂNDIA,JOSÉ FERNANDES,PAULO RIBEIRO,5,160.65,15.47,679.02,DINHEIRO,110.11,CONCLUÍDA,550.55,128.47000000000003,18.92
V202300187,2024-04-23,2024,4,2,TUESDAY,MODA,TÊNIS,NORDESTE,MA,CIDADE DESCONHECIDA,FERNANDO ALVES,RICARDO SOUZA,2,56.95,13.17,98.9,DINHEIRO,28.84,CONCLUÍDA,57.68,41.220000000000006,41.68
V202000188,2023-11-01,2023,11,4,WEDNESDAY,CASA,MESA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,GUSTAVO SOUZA,PAULO GOMES,4,1143.52,22.47,3546.25,CARTAO DEBITO,578.33,CONCLUÍDA,2313.32,1232.9299999999998,34.77
V202100189,2021-03-08,2021,3,1,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,NORTE,RR,CIDADE DESCONHECIDA,CARLOS SILVA,FERNANDO SANTOS,3,1105.78,0.0,3317.34,CARTAO CREDITO,710.18,CANCELADA,2130.54,1186.8000000000002,35.78
V202200190,2021-08-02,2021,8,3,MONDAY,MODA,BOLSA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,CAMILA COSTA,MARIA COSTA,1,163.58,0.0,163.58,CARTAO DEBITO,107.74,CONCLUÍDA,107.74,55.84000000000002,34.14
V202300191,2021-10-17,2021,10,4,SUNDAY,MODA,TÊNIS,SUDESTE,MG,BELO HORIZONTE,FERNANDO ALVES,RICARDO MARTINS,5,103.18,0.0,515.9,CARTAO CREDITO,65.75,CONCLUÍDA,328.75,187.14999999999998,36.28
V202000192,2022-05-27,2022,5,2,FRIDAY,MODA,VESTIDO,NORDESTE,PE,CIDADE DESCONHECIDA,PAULO ALVES,ROBERTO COSTA,3,150.36,0.0,451.08,BOLETO,76.72,CONCLUÍDA,230.16,220.92,48.98
V202100193,2025-10-27,2025,10,4,MONDAY,CASA,CAMA,NORTE,TO,CIDADE DESCONHECIDA,PATRÍCIA SANTOS,JULIANA RIBEIRO,1,305.11,0.0,305.11,CARTAO CREDITO,171.0,CONCLUÍDA,171.0,134.11,43.95
V202200194,2024-04-01,2024,4,2,MONDAY,ESPORTES,ESTEIRA,SUL,PR,LONDRINA,AMANDA PEREIRA,PATRÍCIA ALMEIDA,1,1675.64,0.0,1675.64,PIX,1020.64,CONCLUÍDA,1020.64,655.0000000000001,39.09
V202300195,2021-09-15,2021,9,3,WEDNESDAY,MODA,TÊNIS,SUDESTE,RJ,NITERÓI,ANA FERNANDES,LUCAS COSTA,5,196.96,0.0,984.8,CARTAO DEBITO,126.14,CONCLUÍDA,630.7,354.0999999999999,35.96
V202000196,2025-06-17,2025,6,2,TUESDAY,ELETRÔNICOS,SMART TV,SUL,RS,CACHOEIRINHA,MARIA SOUZA,ROBERTO RODRIGUES,1,895.06,0.0,895.06,CARTAO DEBITO,359.14,CONCLUÍDA,359.14,535.92,59.88
V202100197,2023-05-31,2023,5,2,WEDNESDAY,CASA,MESA,SUL,SC,JOINVILLE,MARIA ALMEIDA,AMANDA PEREIRA,4,1570.23,0.0,6280.92,PIX,820.11,CONCLUÍDA,3280.44,3000.48,47.77
V202200198,2020-04-24,2020,4,2,FRIDAY,ESPORTES,BOLA,NORDESTE,MA,CIDADE DESCONHECIDA,FERNANDO FERNANDES,FERNANDO COSTA,5,1138.41,0.0,5692.05,DINHEIRO,689.72,CONCLUÍDA,3448.6000000000004,2243.45,39.41
V202300199,2023-02-05,2023,2,1,SUNDAY,BELEZA,SHAMPOO,SUL,PR,CURITIBA,JULIANA COSTA,CAMILA RIBEIRO,4,178.02,0.0,712.08,DINHEIRO,83.16,CONCLUÍDA,332.64,379.44000000000005,53.29
